element,opponent_team,was_home,minutes,total_points,goals_scored,assists,expected_goals,expected_assists,clean_sheets,avg_minutes,avg_points,avg_goals,avg_xG,avg_assists,avg_xA,clean_sheets_last3,opponent_strength,element_type_1,element_type_2,element_type_3,element_type_4
419,9,0,89.0,1.0,0.0,0.0,0.0,0.01,0.0,88.33,4.33,0.33,0.19,0.0,0.01,1,0.3,0,1,0,0
419,18,0,90.0,-1.0,0.0,0.0,0.0,0.01,0.0,88.0,4.67,0.33,0.19,0.0,0.01,1,0.7,0,1,0,0
419,10,1,90.0,6.0,0.0,0.0,0.0,0.02,1.0,89.67,2.0,0.0,0.07,0.0,0.01,1,0.5,0,1,0,0
419,12,0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,89.67,2.0,0.0,0.0,0.0,0.01,1,0.2,0,1,0,0
419,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,0.0,0.0,0.01,1,0.2,0,1,0,0
419,11,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,2.33,0.0,0.0,0.0,0.01,1,0.9,0,1,0,0
419,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,0.67,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
419,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.33,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
419,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.33,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
419,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
419,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
419,1,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
419,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.33,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
419,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.33,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
419,19,1,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.67,0.33,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
419,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.33,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
419,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.33,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
419,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.33,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
419,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
419,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
419,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
419,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
419,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
419,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
420,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
420,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,1,0,0
420,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
420,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
420,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
420,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
420,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
420,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
420,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
420,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,1,0,0
420,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
420,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
420,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
420,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
420,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
420,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
420,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
420,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
420,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
420,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
421,2,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
421,13,0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
421,11,1,18.0,1.0,0.0,0.0,0.16,0.01,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0,0.9,0,0,1,0
421,5,0,32.0,4.0,0.0,1.0,0.0,0.01,0.0,18.67,1.0,0.0,0.05,0.0,0.0,0,0.5,0,0,1,0
421,4,1,90.0,3.0,0.0,0.0,0.0,0.16,1.0,27.67,2.0,0.0,0.05,0.33,0.01,0,0.3,0,0,1,0
421,17,0,90.0,11.0,1.0,1.0,0.37,0.04,1.0,46.67,2.67,0.0,0.05,0.33,0.06,1,0.1,0,0,1,0
421,6,1,90.0,3.0,0.0,0.0,0.09,0.39,1.0,70.67,6.0,0.33,0.12,0.67,0.07,2,0.1,0,0,1,0
421,19,0,90.0,1.0,0.0,0.0,0.0,0.01,0.0,90.0,5.67,0.33,0.15,0.33,0.2,3,0.5,0,0,1,0
421,8,1,90.0,7.0,1.0,0.0,0.57,0.01,1.0,90.0,5.0,0.33,0.15,0.33,0.15,2,0.5,0,0,1,0
421,20,0,90.0,1.0,0.0,0.0,0.19,0.03,0.0,90.0,3.67,0.33,0.22,0.0,0.14,2,0.5,0,0,1,0
421,1,1,90.0,2.0,0.0,0.0,0.0,0.01,1.0,90.0,3.0,0.33,0.25,0.0,0.02,1,1.0,0,0,1,0
421,3,0,90.0,2.0,0.0,0.0,0.17,0.02,0.0,90.0,3.33,0.33,0.25,0.0,0.02,2,0.5,0,0,1,0
421,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.67,0.0,0.12,0.0,0.02,1,0.7,0,0,1,0
421,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.33,0.0,0.06,0.0,0.01,1,0.7,0,0,1,0
421,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.67,0.0,0.06,0.0,0.01,0,0.3,0,0,1,0
421,18,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
421,10,1,90.0,3.0,0.0,0.0,0.32,0.15,1.0,8.67,0.33,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
421,12,0,90.0,2.0,0.0,0.0,0.08,0.63,0.0,38.67,1.33,0.0,0.11,0.0,0.05,1,0.2,0,0,1,0
421,16,1,70.0,2.0,0.0,0.0,0.0,0.03,0.0,68.67,2.0,0.0,0.13,0.0,0.26,1,0.2,0,0,1,0
421,11,0,90.0,4.0,0.0,1.0,0.0,0.29,0.0,83.33,2.33,0.0,0.13,0.0,0.27,1,0.9,0,0,1,0
421,13,1,90.0,2.0,0.0,0.0,0.0,0.0,0.0,83.33,2.67,0.0,0.03,0.33,0.32,0,1.0,0,0,1,0
421,2,0,90.0,2.0,0.0,0.0,0.8,0.01,0.0,83.33,2.67,0.0,0.0,0.33,0.11,0,0.7,0,0,1,0
421,12,1,90.0,13.0,2.0,0.0,0.91,0.07,0.0,90.0,2.67,0.0,0.27,0.33,0.1,0,0.2,0,0,1,0
421,16,0,90.0,2.0,0.0,0.0,0.03,0.05,0.0,90.0,5.67,0.67,0.57,0.0,0.03,0,0.2,0,0,1,0
421,3,1,90.0,2.0,0.0,0.0,0.0,0.06,0.0,90.0,5.67,0.67,0.58,0.0,0.04,0,0.5,0,0,1,0
421,1,0,90.0,2.0,0.0,0.0,0.0,0.01,0.0,90.0,5.67,0.67,0.31,0.0,0.06,0,1.0,0,0,1,0
421,20,1,90.0,3.0,0.0,0.0,0.0,0.0,1.0,90.0,2.0,0.0,0.01,0.0,0.04,0,0.5,0,0,1,0
421,7,0,90.0,2.0,0.0,0.0,0.0,0.05,0.0,90.0,2.33,0.0,0.0,0.0,0.02,1,0.7,0,0,1,0
421,19,1,90.0,2.0,0.0,0.0,0.42,0.06,0.0,90.0,2.33,0.0,0.0,0.0,0.02,1,0.5,0,0,1,0
421,9,1,90.0,2.0,0.0,0.0,0.21,0.02,0.0,90.0,2.33,0.0,0.14,0.0,0.04,1,0.3,0,0,1,0
421,10,0,90.0,2.0,0.0,0.0,0.06,0.31,1.0,90.0,2.0,0.0,0.21,0.0,0.04,0,0.5,0,0,1,0
421,18,1,90.0,3.0,0.0,0.0,0.0,0.01,1.0,90.0,2.0,0.0,0.23,0.0,0.13,1,0.7,0,0,1,0
421,8,0,89.0,1.0,0.0,0.0,0.0,0.02,0.0,90.0,2.33,0.0,0.09,0.0,0.11,2,0.5,0,0,1,0
421,17,1,90.0,2.0,0.0,0.0,0.26,0.03,0.0,89.67,2.0,0.0,0.02,0.0,0.11,2,0.1,0,0,1,0
421,6,0,76.0,8.0,1.0,0.0,0.22,0.04,1.0,89.67,2.0,0.0,0.09,0.0,0.02,1,0.1,0,0,1,0
421,5,1,67.0,9.0,1.0,0.0,1.15,0.18,0.0,85.0,3.67,0.33,0.16,0.0,0.03,1,0.5,0,0,1,0
421,14,0,76.0,2.0,0.0,0.0,0.75,0.03,0.0,77.67,6.33,0.67,0.54,0.0,0.08,1,0.7,0,0,1,0
421,4,0,90.0,2.0,0.0,0.0,0.0,0.06,0.0,73.0,6.33,0.67,0.71,0.0,0.08,1,0.3,0,0,1,0
422,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
422,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,1,0,0
422,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
422,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
422,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
422,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
422,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
422,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
422,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
422,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,1,0,0
422,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
422,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
422,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
422,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
422,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
422,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
422,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
422,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
422,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
422,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
423,2,1,4.0,4.0,0.0,1.0,0.0,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
423,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.29,0,1.0,0,0,1,0
423,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.14,0,0.9,0,0,1,0
423,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.33,0.1,0,0.5,0,0,1,0
423,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0,1,0
423,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
423,6,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
423,19,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
423,8,1,90.0,17.0,1.0,2.0,0.05,0.37,1.0,3.0,0.67,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
423,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.33,0.33,0.02,0.67,0.12,1,0.5,0,0,1,0
423,1,1,16.0,1.0,0.0,0.0,0.05,0.0,0.0,32.67,6.0,0.33,0.02,0.67,0.12,1,1.0,0,0,1,0
423,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.33,6.0,0.33,0.03,0.67,0.12,1,0.5,0,0,1,0
423,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.33,0.0,0.02,0.0,0.0,0,0.7,0,0,1,0
423,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.33,0.0,0.02,0.0,0.0,0,0.7,0,0,1,0
423,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0,1,0
423,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
423,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
423,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
423,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
423,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,1,0
423,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
423,2,0,90.0,5.0,0.0,1.0,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
423,12,1,90.0,1.0,0.0,0.0,0.32,0.21,0.0,30.0,1.67,0.0,0.09,0.33,0.0,0,0.2,0,0,1,0
423,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.2,0.33,0.07,0,0.2,0,0,1,0
423,3,1,23.0,1.0,0.0,0.0,0.07,0.02,0.0,60.0,2.0,0.0,0.2,0.33,0.07,0,0.5,0,0,1,0
423,1,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,37.67,0.67,0.0,0.13,0.0,0.08,0,1.0,0,0,1,0
423,20,1,69.0,3.0,0.0,0.0,0.08,0.0,1.0,16.33,0.67,0.0,0.02,0.0,0.01,0,0.5,0,0,1,0
423,7,0,54.0,6.0,1.0,0.0,0.06,0.25,0.0,39.33,1.67,0.0,0.05,0.0,0.01,1,0.7,0,0,1,0
423,19,1,90.0,2.0,0.0,0.0,0.05,0.19,0.0,49.67,3.33,0.33,0.05,0.0,0.08,1,0.5,0,0,1,0
423,9,1,90.0,2.0,0.0,0.0,0.22,0.11,0.0,71.0,3.67,0.33,0.06,0.0,0.15,1,0.3,0,0,1,0
423,10,0,64.0,3.0,0.0,0.0,0.02,0.0,1.0,78.0,3.33,0.33,0.11,0.0,0.18,0,0.5,0,0,1,0
423,18,1,77.0,3.0,0.0,0.0,0.0,0.04,1.0,81.33,2.33,0.0,0.1,0.0,0.1,1,0.7,0,0,1,0
423,8,0,64.0,2.0,0.0,0.0,0.0,0.01,0.0,77.0,2.67,0.0,0.08,0.0,0.05,2,0.5,0,0,1,0
423,17,1,65.0,5.0,0.0,1.0,0.06,0.43,0.0,68.33,2.67,0.0,0.01,0.0,0.02,2,0.1,0,0,1,0
423,6,0,68.0,10.0,0.0,2.0,0.11,0.95,1.0,68.67,3.33,0.0,0.02,0.33,0.16,1,0.1,0,0,1,0
423,5,1,67.0,2.0,0.0,0.0,0.06,0.04,0.0,65.67,5.67,0.0,0.06,1.0,0.46,1,0.5,0,0,1,0
423,14,0,61.0,5.0,0.0,1.0,0.0,0.39,0.0,66.67,5.67,0.0,0.08,1.0,0.47,1,0.7,0,0,1,0
423,4,0,67.0,7.0,1.0,0.0,0.8,0.04,0.0,65.33,5.67,0.0,0.06,1.0,0.46,1,0.3,0,0,1,0
424,2,1,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7,1,0,0,0
424,13,0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0,1.0,1,0,0,0
424,11,1,90.0,1.0,0.0,0.0,0.02,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0,0.9,1,0,0,0
424,5,0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,2.33,0.0,0.01,0.0,0.0,0,0.5,1,0,0,0
424,4,1,90.0,6.0,0.0,0.0,0.0,0.0,1.0,90.0,2.0,0.0,0.01,0.0,0.0,0,0.3,1,0,0,0
424,17,0,90.0,6.0,0.0,0.0,0.0,0.0,1.0,90.0,3.0,0.0,0.01,0.0,0.0,1,0.1,1,0,0,0
424,6,1,90.0,6.0,0.0,0.0,0.0,0.0,1.0,90.0,4.67,0.0,0.0,0.0,0.0,2,0.1,1,0,0,0
424,19,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.0,0.0,0.0,0.0,3,0.5,1,0,0,0
424,8,1,90.0,7.0,0.0,0.0,0.0,0.0,1.0,90.0,4.33,0.0,0.0,0.0,0.0,2,0.5,1,0,0,0
424,20,0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,4.67,0.0,0.0,0.0,0.0,2,0.5,1,0,0,0
424,1,1,90.0,6.0,0.0,0.0,0.0,0.0,1.0,90.0,3.33,0.0,0.0,0.0,0.0,1,1.0,1,0,0,0
424,3,0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,0.0,0.0,0.0,0.0,2,0.5,1,0,0,0
424,7,1,90.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,1,0.7,1,0,0,0
424,14,1,85.0,6.0,0.0,0.0,0.0,0.0,1.0,90.0,4.33,0.0,0.0,0.0,0.0,1,0.7,1,0,0,0
424,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33,4.33,0.0,0.0,0.0,0.0,1,0.3,1,0,0,0
424,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,3.0,0.0,0.0,0.0,0.0,1,0.7,1,0,0,0
